Date,Event,Opponent,Map,Result,W/L,Group,Team
14/09/24,ESL Pro League Season 20,Astralis,Vertigo,13 - 10,W,america_rmr,Complexity
13/09/24,ESL Pro League Season 20,BIG,Dust2,1 - 13,L,america_rmr,Complexity
13/09/24,ESL Pro League Season 20,BIG,Vertigo,13 - 11,W,america_rmr,Complexity
13/09/24,ESL Pro League Season 20,BIG,Ancient,10 - 13,L,america_rmr,Complexity
12/09/24,ESL Pro League Season 20,MOUZ,Nuke,13 - 6,W,america_rmr,Complexity
12/09/24,ESL Pro League Season 20,MOUZ,Vertigo,13 - 8,W,america_rmr,Complexity
11/09/24,ESL Pro League Season 20,Astralis,Inferno,16 - 14,W,america_rmr,Complexity
11/09/24,ESL Pro League Season 20,Astralis,Vertigo,19 - 17,W,america_rmr,Complexity
10/09/24,ESL Pro League Season 20,M80,Anubis,10 - 13,L,america_rmr,Complexity
10/09/24,ESL Pro League Season 20,M80,Ancient,6 - 13,L,america_rmr,Complexity
24/08/24,BLAST Premier Fall Showdown 2024,Falcons,Anubis,5 - 13,L,america_rmr,Complexity
24/08/24,BLAST Premier Fall Showdown 2024,Falcons,Vertigo,10 - 13,L,america_rmr,Complexity
24/08/24,BLAST Premier Fall Showdown 2024,Falcons,Nuke,13 - 6,W,america_rmr,Complexity
22/08/24,BLAST Premier Fall Showdown 2024,Metizport,Vertigo,16 - 12,W,america_rmr,Complexity
22/08/24,BLAST Premier Fall Showdown 2024,Metizport,Ancient,13 - 3,W,america_rmr,Complexity
13/08/24,IEM Cologne 2024,Liquid,Anubis,5 - 13,L,america_rmr,Complexity
13/08/24,IEM Cologne 2024,Liquid,Ancient,10 - 13,L,america_rmr,Complexity
12/08/24,IEM Cologne 2024,MOUZ,Nuke,11 - 13,L,america_rmr,Complexity
12/08/24,IEM Cologne 2024,MOUZ,Vertigo,9 - 13,L,america_rmr,Complexity
10/08/24,IEM Cologne 2024,Virtus.pro,Anubis,13 - 5,W,america_rmr,Complexity
10/08/24,IEM Cologne 2024,Virtus.pro,Dust2,14 - 16,L,america_rmr,Complexity
10/08/24,IEM Cologne 2024,Virtus.pro,Vertigo,13 - 6,W,america_rmr,Complexity
08/08/24,IEM Cologne 2024 Play-in,Eternal Fire,Dust2,19 - 17,W,america_rmr,Complexity
08/08/24,IEM Cologne 2024 Play-in,Eternal Fire,Vertigo,13 - 9,W,america_rmr,Complexity
07/08/24,IEM Cologne 2024 Play-in,ALTERNATE aTTaX,Anubis,13 - 10,W,america_rmr,Complexity
07/08/24,IEM Cologne 2024 Play-in,ALTERNATE aTTaX,Inferno,13 - 7,W,america_rmr,Complexity
04/08/24,BLAST Premier Fall Groups 2024,Natus Vincere,Nuke,6 - 13,L,america_rmr,Complexity
04/08/24,BLAST Premier Fall Groups 2024,Natus Vincere,Anubis,11 - 13,L,america_rmr,Complexity
03/08/24,BLAST Premier Fall Groups 2024,Spirit,Nuke,10 - 13,L,america_rmr,Complexity
03/08/24,BLAST Premier Fall Groups 2024,Spirit,Anubis,6 - 13,L,america_rmr,Complexity
03/08/24,BLAST Premier Fall Groups 2024,Spirit,Dust2,19 - 16,W,america_rmr,Complexity
02/08/24,BLAST Premier Fall Groups 2024,HEROIC,Ancient,13 - 11,W,america_rmr,Complexity
02/08/24,BLAST Premier Fall Groups 2024,HEROIC,Anubis,13 - 5,W,america_rmr,Complexity
30/07/24,BLAST Premier Fall Groups 2024,OG,Anubis,13 - 7,W,america_rmr,Complexity
30/07/24,BLAST Premier Fall Groups 2024,OG,Vertigo,9 - 13,L,america_rmr,Complexity
30/07/24,BLAST Premier Fall Groups 2024,OG,Ancient,13 - 11,W,america_rmr,Complexity
29/07/24,BLAST Premier Fall Groups 2024,HEROIC,Vertigo,14 - 16,L,america_rmr,Complexity
29/07/24,BLAST Premier Fall Groups 2024,HEROIC,Ancient,8 - 13,L,america_rmr,Complexity
18/07/24,Esports World Cup 2024,M80,Anubis,14 - 16,L,america_rmr,Complexity
17/07/24,Esports World Cup 2024,Virtus.pro,Dust2,4 - 13,L,america_rmr,Complexity
17/07/24,Esports World Cup 2024,Virtus.pro,Anubis,9 - 13,L,america_rmr,Complexity
16/06/24,ESL Challenger Jönköping 2024,Falcons,Nuke,13 - 9,W,america_rmr,Complexity
16/06/24,ESL Challenger Jönköping 2024,Falcons,Vertigo,13 - 10,W,america_rmr,Complexity
16/06/24,ESL Challenger Jönköping 2024,Aurora,Inferno,13 - 3,W,america_rmr,Complexity
16/06/24,ESL Challenger Jönköping 2024,Aurora,Nuke,7 - 13,L,america_rmr,Complexity
16/06/24,ESL Challenger Jönköping 2024,Aurora,Anubis,13 - 6,W,america_rmr,Complexity
15/06/24,ESL Challenger Jönköping 2024,MIBR,Anubis,13 - 10,W,america_rmr,Complexity
15/06/24,ESL Challenger Jönköping 2024,MIBR,Vertigo,13 - 11,W,america_rmr,Complexity
15/06/24,ESL Challenger Jönköping 2024,MIBR,Ancient,8 - 13,L,america_rmr,Complexity
14/06/24,ESL Challenger Jönköping 2024,ENCE,Dust2,10 - 13,L,america_rmr,Complexity
14/06/24,ESL Challenger Jönköping 2024,Alliance,Dust2,13 - 2,W,america_rmr,Complexity
06/06/24,YaLLa Compass 2024,FURIA,Inferno,9 - 13,L,america_rmr,Complexity
06/06/24,YaLLa Compass 2024,BetBoom,Nuke,8 - 13,L,america_rmr,Complexity
06/06/24,YaLLa Compass 2024,fnatic,Inferno,3 - 13,L,america_rmr,Complexity
05/06/24,YaLLa Compass 2024,BIG,Inferno,13 - 5,W,america_rmr,Complexity
05/06/24,YaLLa Compass 2024,Eternal Fire,Anubis,16 - 13,W,america_rmr,Complexity
28/05/24,IEM Dallas 2024,MOUZ,Nuke,6 - 13,L,america_rmr,Complexity
28/05/24,IEM Dallas 2024,MOUZ,Ancient,11 - 13,L,america_rmr,Complexity
28/05/24,IEM Dallas 2024,MOUZ,Vertigo,19 - 16,W,america_rmr,Complexity
27/05/24,IEM Dallas 2024,Liquid,Dust2,6 - 13,L,america_rmr,Complexity
11/05/24,ESL Pro League Season 19,MOUZ,Ancient,4 - 13,L,america_rmr,Complexity
11/05/24,ESL Pro League Season 19,MOUZ,Nuke,9 - 13,L,america_rmr,Complexity
11/05/24,ESL Pro League Season 19,MOUZ,Vertigo,13 - 8,W,america_rmr,Complexity
09/05/24,ESL Pro League Season 19,Virtus.pro,Vertigo,13 - 3,W,america_rmr,Complexity
09/05/24,ESL Pro League Season 19,Virtus.pro,Ancient,13 - 9,W,america_rmr,Complexity
05/05/24,ESL Pro League Season 19,Natus Vincere,Nuke,13 - 8,W,america_rmr,Complexity
05/05/24,ESL Pro League Season 19,Natus Vincere,Anubis,13 - 9,W,america_rmr,Complexity
05/05/24,ESL Pro League Season 19,Natus Vincere,Ancient,8 - 13,L,america_rmr,Complexity
02/05/24,ESL Pro League Season 19,HEROIC,Anubis,13 - 7,W,america_rmr,Complexity
02/05/24,ESL Pro League Season 19,HEROIC,Vertigo,13 - 11,W,america_rmr,Complexity
02/05/24,ESL Pro League Season 19,HEROIC,Nuke,5 - 13,L,america_rmr,Complexity
30/04/24,ESL Pro League Season 19,PERA,Vertigo,13 - 9,W,america_rmr,Complexity
30/04/24,ESL Pro League Season 19,PERA,Anubis,13 - 11,W,america_rmr,Complexity
24/03/24,PGL CS2 Major Copenhagen 2024,FaZe,Overpass,6 - 13,L,america_rmr,Complexity
24/03/24,PGL CS2 Major Copenhagen 2024,FaZe,Nuke,6 - 13,L,america_rmr,Complexity
23/03/24,PGL CS2 Major Copenhagen 2024,Vitality,Anubis,10 - 13,L,america_rmr,Complexity
23/03/24,PGL CS2 Major Copenhagen 2024,Vitality,Vertigo,13 - 7,W,america_rmr,Complexity
23/03/24,PGL CS2 Major Copenhagen 2024,Vitality,Inferno,16 - 19,L,america_rmr,Complexity
22/03/24,PGL CS2 Major Copenhagen 2024,MOUZ,Ancient,2 - 13,L,america_rmr,Complexity
22/03/24,PGL CS2 Major Copenhagen 2024,MOUZ,Overpass,1 - 13,L,america_rmr,Complexity
21/03/24,PGL CS2 Major Copenhagen 2024,HEROIC,Vertigo,19 - 17,W,america_rmr,Complexity
21/03/24,PGL CS2 Major Copenhagen 2024,paiN,Vertigo,13 - 9,W,america_rmr,Complexity
07/03/24,BLAST Premier Spring Showdown 2024,OG,Ancient,10 - 13,L,america_rmr,Complexity
07/03/24,BLAST Premier Spring Showdown 2024,OG,Anubis,5 - 13,L,america_rmr,Complexity
07/03/24,BLAST Premier Spring Showdown 2024,OG,Inferno,16 - 14,W,america_rmr,Complexity
04/03/24,PGL CS2 Major Copenhagen 2024 Americas RMR,Liquid,Overpass,13 - 7,W,america_rmr,Complexity
04/03/24,PGL CS2 Major Copenhagen 2024 Americas RMR,Liquid,Anubis,13 - 5,W,america_rmr,Complexity
04/03/24,PGL CS2 Major Copenhagen 2024 Americas RMR,Liquid,Inferno,9 - 13,L,america_rmr,Complexity
03/03/24,PGL CS2 Major Copenhagen 2024 Americas RMR,FURIA,Nuke,7 - 13,L,america_rmr,Complexity
03/03/24,PGL CS2 Major Copenhagen 2024 Americas RMR,FURIA,Vertigo,16 - 13,W,america_rmr,Complexity
03/03/24,PGL CS2 Major Copenhagen 2024 Americas RMR,FURIA,Overpass,10 - 13,L,america_rmr,Complexity
02/03/24,PGL CS2 Major Copenhagen 2024 Americas RMR,BOSS,Ancient,13 - 10,W,america_rmr,Complexity
01/03/24,PGL CS2 Major Copenhagen 2024 Americas RMR,Elevate,Ancient,13 - 6,W,america_rmr,Complexity
05/02/24,IEM Katowice 2024,Falcons,Anubis,10 - 13,L,america_rmr,Complexity
05/02/24,IEM Katowice 2024,Falcons,Overpass,5 - 13,L,america_rmr,Complexity
05/02/24,IEM Katowice 2024,Falcons,Ancient,13 - 9,W,america_rmr,Complexity
04/02/24,IEM Katowice 2024,Spirit,Overpass,5 - 13,L,america_rmr,Complexity
04/02/24,IEM Katowice 2024,Spirit,Ancient,3 - 13,L,america_rmr,Complexity
03/02/24,IEM Katowice 2024,Apeks,Overpass,13 - 11,W,america_rmr,Complexity
03/02/24,IEM Katowice 2024,Apeks,Vertigo,13 - 9,W,america_rmr,Complexity
23/01/24,BLAST Premier Spring Groups 2024,Ninjas in Pyjamas,Ancient,5 - 13,L,america_rmr,Complexity
23/01/24,BLAST Premier Spring Groups 2024,Ninjas in Pyjamas,Vertigo,9 - 13,L,america_rmr,Complexity
22/01/24,BLAST Premier Spring Groups 2024,Natus Vincere,Anubis,8 - 13,L,america_rmr,Complexity
22/01/24,BLAST Premier Spring Groups 2024,Natus Vincere,Overpass,14 - 16,L,america_rmr,Complexity
14/01/24,PGL CS2 Major Copenhagen 2024 NA RMR Closed Qualifier,Party Astronauts,Inferno,13 - 6,W,america_rmr,Complexity
14/01/24,PGL CS2 Major Copenhagen 2024 NA RMR Closed Qualifier,Party Astronauts,Anubis,13 - 0,W,america_rmr,Complexity
13/01/24,PGL CS2 Major Copenhagen 2024 NA RMR Closed Qualifier,NRG,Ancient,25 - 21,W,america_rmr,Complexity
13/01/24,PGL CS2 Major Copenhagen 2024 NA RMR Closed Qualifier,FLUFFY AIMERS,Ancient,13 - 1,W,america_rmr,Complexity
16/12/23,ESL Challenger Atlanta 2023,The MongolZ,Overpass,8 - 13,L,america_rmr,Complexity
16/12/23,ESL Challenger Atlanta 2023,The MongolZ,Inferno,3 - 13,L,america_rmr,Complexity
16/12/23,ESL Challenger Atlanta 2023,GamerLegion,Overpass,13 - 2,W,america_rmr,Complexity
16/12/23,ESL Challenger Atlanta 2023,GamerLegion,Nuke,11 - 13,L,america_rmr,Complexity
16/12/23,ESL Challenger Atlanta 2023,GamerLegion,Vertigo,13 - 3,W,america_rmr,Complexity
15/12/23,ESL Challenger Atlanta 2023,The MongolZ,Ancient,14 - 16,L,america_rmr,Complexity
30/11/23,Elisa Masters Espoo 2023,MOUZ,Ancient,10 - 13,L,america_rmr,Complexity
30/11/23,Elisa Masters Espoo 2023,MOUZ,Inferno,11 - 13,L,america_rmr,Complexity
30/11/23,Elisa Masters Espoo 2023,MOUZ,Overpass,13 - 7,W,america_rmr,Complexity
30/11/23,Elisa Masters Espoo 2023,FURIA,Ancient,8 - 13,L,america_rmr,Complexity
25/11/23,BLAST Premier Fall Final 2023,FaZe,Ancient,7 - 13,L,america_rmr,Complexity
25/11/23,BLAST Premier Fall Final 2023,FaZe,Nuke,13 - 5,W,america_rmr,Complexity
25/11/23,BLAST Premier Fall Final 2023,FaZe,Anubis,10 - 13,L,america_rmr,Complexity
24/11/23,BLAST Premier Fall Final 2023,Natus Vincere,Nuke,13 - 10,W,america_rmr,Complexity
24/11/23,BLAST Premier Fall Final 2023,Natus Vincere,Overpass,13 - 6,W,america_rmr,Complexity
24/11/23,BLAST Premier Fall Final 2023,Natus Vincere,Anubis,10 - 13,L,america_rmr,Complexity
23/11/23,BLAST Premier Fall Final 2023,Vitality,Inferno,7 - 13,L,america_rmr,Complexity
23/11/23,BLAST Premier Fall Final 2023,Vitality,Nuke,16 - 13,W,america_rmr,Complexity
23/11/23,BLAST Premier Fall Final 2023,Vitality,Anubis,2 - 13,L,america_rmr,Complexity
22/11/23,BLAST Premier Fall Final 2023,Astralis,Overpass,16 - 12,W,america_rmr,Complexity
22/11/23,BLAST Premier Fall Final 2023,Astralis,Ancient,13 - 9,W,america_rmr,Complexity
14/11/24,Perfect World Shanghai Major 2024 Americas RMR,9z,Dust2,13 - 0,W,america_rmr,paiN
14/11/24,Perfect World Shanghai Major 2024 Americas RMR,9z,Mirage,13 - 11,W,america_rmr,paiN
13/11/24,Perfect World Shanghai Major 2024 Americas RMR,Imperial,Ancient,13 - 5,W,america_rmr,paiN
12/11/24,Perfect World Shanghai Major 2024 Americas RMR,Wildcard,Nuke,10 - 13,L,america_rmr,paiN
12/11/24,Perfect World Shanghai Major 2024 Americas RMR,Nouns,Vertigo,13 - 5,W,america_rmr,paiN
27/10/24,ESL Challenger Katowice 2024,B8,Mirage,5 - 13,L,america_rmr,paiN
27/10/24,ESL Challenger Katowice 2024,B8,Nuke,13 - 4,W,america_rmr,paiN
27/10/24,ESL Challenger Katowice 2024,B8,Dust2,11 - 13,L,america_rmr,paiN
25/10/24,ESL Challenger Katowice 2024,Legacy,Nuke,13 - 10,W,america_rmr,paiN
25/10/24,ESL Challenger Katowice 2024,Monte,Vertigo,13 - 9,W,america_rmr,paiN
20/10/24,ESL Challenger League Season 48 South America,MIBR,Nuke,13 - 11,W,america_rmr,paiN
20/10/24,ESL Challenger League Season 48 South America,MIBR,Mirage,13 - 7,W,america_rmr,paiN
20/10/24,ESL Challenger League Season 48 South America,MIBR,Anubis,4 - 13,L,america_rmr,paiN
17/10/24,ESL Challenger League Season 48 South America,MIBR,Vertigo,13 - 7,W,america_rmr,paiN
17/10/24,ESL Challenger League Season 48 South America,MIBR,Mirage,13 - 7,W,america_rmr,paiN
17/10/24,ESL Challenger League Season 48 South America,MIBR,Nuke,3 - 13,L,america_rmr,paiN
16/10/24,ESL Challenger League Season 48 South America,inSanitY,Dust2,13 - 8,W,america_rmr,paiN
16/10/24,ESL Challenger League Season 48 South America,inSanitY,Mirage,13 - 5,W,america_rmr,paiN
16/10/24,ESL Challenger League Season 48 South America,inSanitY,Inferno,5 - 13,L,america_rmr,paiN
08/10/24,ESL Challenger League Season 48 South America,Imperial,Mirage,17 - 19,L,america_rmr,paiN
08/10/24,ESL Challenger League Season 48 South America,Imperial,Inferno,13 - 3,W,america_rmr,paiN
08/10/24,ESL Challenger League Season 48 South America,MIBR,Vertigo,16 - 14,W,america_rmr,paiN
08/10/24,ESL Challenger League Season 48 South America,MIBR,Mirage,13 - 1,W,america_rmr,paiN
07/10/24,IEM Rio 2024,FaZe,Nuke,8 - 13,L,america_rmr,paiN
07/10/24,IEM Rio 2024,FaZe,Mirage,16 - 13,W,america_rmr,paiN
07/10/24,IEM Rio 2024,FaZe,Dust2,9 - 13,L,america_rmr,paiN
07/10/24,IEM Rio 2024,MOUZ,Dust2,11 - 13,L,america_rmr,paiN
04/10/24,CBCS Masters 2024 Finals,BESTIA,Anubis,8 - 13,L,america_rmr,paiN
04/10/24,CBCS Masters 2024 Finals,BESTIA,Mirage,16 - 19,L,america_rmr,paiN
02/10/24,ESL Challenger League Season 48 South America,Fluxo,Nuke,11 - 13,L,america_rmr,paiN
02/10/24,ESL Challenger League Season 48 South America,Fluxo,Vertigo,9 - 13,L,america_rmr,paiN
02/10/24,ESL Challenger League Season 48 South America,RED Canids,Mirage,16 - 14,W,america_rmr,paiN
02/10/24,ESL Challenger League Season 48 South America,RED Canids,Nuke,9 - 13,L,america_rmr,paiN
01/10/24,ESL Challenger League Season 48 South America,Hype,Vertigo,13 - 8,W,america_rmr,paiN
01/10/24,ESL Challenger League Season 48 South America,Hype,Nuke,13 - 2,W,america_rmr,paiN
29/09/24,ESL Challenger Katowice 2024 South America Closed Qualifier,Fluxo,Vertigo,13 - 6,W,america_rmr,paiN
29/09/24,ESL Challenger Katowice 2024 South America Closed Qualifier,Fluxo,Dust2,9 - 13,L,america_rmr,paiN
29/09/24,ESL Challenger Katowice 2024 South America Closed Qualifier,Fluxo,Mirage,13 - 5,W,america_rmr,paiN
29/09/24,ESL Challenger Katowice 2024 South America Closed Qualifier,Solid,Anubis,13 - 10,W,america_rmr,paiN
29/09/24,ESL Challenger Katowice 2024 South America Closed Qualifier,Solid,Mirage,13 - 8,W,america_rmr,paiN
28/09/24,ESL Challenger Katowice 2024 South America Closed Qualifier,RED Canids,Nuke,13 - 6,W,america_rmr,paiN
28/09/24,ESL Challenger Katowice 2024 South America Closed Qualifier,RED Canids,Mirage,13 - 3,W,america_rmr,paiN
28/09/24,ESL Challenger Katowice 2024 South America Closed Qualifier,Solid,Inferno,6 - 13,L,america_rmr,paiN
28/09/24,ESL Challenger Katowice 2024 South America Closed Qualifier,Solid,Vertigo,9 - 13,L,america_rmr,paiN
28/09/24,ESL Challenger Katowice 2024 South America Closed Qualifier,Solid,Anubis,13 - 0,W,america_rmr,paiN
25/09/24,ESL Challenger League Season 48 South America,ODDIK,Vertigo,13 - 11,W,america_rmr,paiN
25/09/24,ESL Challenger League Season 48 South America,ODDIK,Nuke,13 - 8,W,america_rmr,paiN
24/09/24,ESL Challenger League Season 48 South America,Sharks,Anubis,13 - 10,W,america_rmr,paiN
24/09/24,ESL Challenger League Season 48 South America,Sharks,Vertigo,13 - 8,W,america_rmr,paiN
23/09/24,CBCS Masters 2024,RED Canids,Nuke,13 - 7,W,america_rmr,paiN
23/09/24,CBCS Masters 2024,RED Canids,Mirage,13 - 2,W,america_rmr,paiN
23/09/24,CBCS Masters 2024,inSanitY,Nuke,13 - 7,W,america_rmr,paiN
23/09/24,CBCS Masters 2024,inSanitY,Inferno,13 - 8,W,america_rmr,paiN
19/09/24,ESL Challenger League Season 48 South America,KRÜ,Anubis,13 - 10,W,america_rmr,paiN
19/09/24,ESL Challenger League Season 48 South America,KRÜ,Nuke,13 - 11,W,america_rmr,paiN
18/09/24,ESL Challenger League Season 48 South America,BESTIA,Dust2,13 - 10,W,america_rmr,paiN
18/09/24,ESL Challenger League Season 48 South America,BESTIA,Anubis,13 - 5,W,america_rmr,paiN
31/08/24,BetBoom Dacha Belgrade Season 2,Eternal Fire,Anubis,6 - 13,L,america_rmr,paiN
31/08/24,BetBoom Dacha Belgrade Season 2,Eternal Fire,Inferno,10 - 13,L,america_rmr,paiN
30/08/24,BetBoom Dacha Belgrade Season 2,Virtus.pro,Dust2,13 - 11,W,america_rmr,paiN
30/08/24,BetBoom Dacha Belgrade Season 2,Virtus.pro,Vertigo,13 - 10,W,america_rmr,paiN
30/08/24,BetBoom Dacha Belgrade Season 2,Virtus.pro,Mirage,10 - 13,L,america_rmr,paiN
29/08/24,BetBoom Dacha Belgrade Season 2,MOUZ,Nuke,7 - 13,L,america_rmr,paiN
29/08/24,BetBoom Dacha Belgrade Season 2,MOUZ,Mirage,6 - 13,L,america_rmr,paiN
29/08/24,BetBoom Dacha Belgrade Season 2,MOUZ,Vertigo,16 - 12,W,america_rmr,paiN
28/08/24,BetBoom Dacha Belgrade Season 2,HEROIC,Nuke,13 - 8,W,america_rmr,paiN
28/08/24,BetBoom Dacha Belgrade Season 2,HEROIC,Dust2,13 - 11,W,america_rmr,paiN
28/08/24,BetBoom Dacha Belgrade Season 2,HEROIC,Vertigo,5 - 13,L,america_rmr,paiN
27/08/24,BetBoom Dacha Belgrade Season 2 Play-in,Falcons,Vertigo,13 - 10,W,america_rmr,paiN
25/08/24,BetBoom Dacha Belgrade Season 2 Play-in,9z,Inferno,13 - 10,W,america_rmr,paiN
25/08/24,BetBoom Dacha Belgrade Season 2 Play-in,9z,Nuke,13 - 9,W,america_rmr,paiN
24/08/24,BLAST Premier Fall Showdown 2024,FaZe,Mirage,5 - 13,L,america_rmr,paiN
24/08/24,BLAST Premier Fall Showdown 2024,FaZe,Inferno,16 - 14,W,america_rmr,paiN
24/08/24,BLAST Premier Fall Showdown 2024,FaZe,Anubis,5 - 13,L,america_rmr,paiN
24/08/24,BetBoom Dacha Belgrade Season 2 Play-in,BetBoom,Anubis,13 - 9,W,america_rmr,paiN
24/08/24,BetBoom Dacha Belgrade Season 2 Play-in,BetBoom,Vertigo,10 - 13,L,america_rmr,paiN
24/08/24,BetBoom Dacha Belgrade Season 2 Play-in,BetBoom,Mirage,13 - 8,W,america_rmr,paiN
23/08/24,BLAST Premier Fall Showdown 2024,Cloud9,Mirage,13 - 9,W,america_rmr,paiN
23/08/24,BLAST Premier Fall Showdown 2024,Cloud9,Nuke,13 - 8,W,america_rmr,paiN
13/08/24,IEM Cologne 2024,G2,Mirage,1 - 13,L,america_rmr,paiN
13/08/24,IEM Cologne 2024,G2,Nuke,6 - 13,L,america_rmr,paiN
12/08/24,IEM Cologne 2024,The MongolZ,Nuke,13 - 8,W,america_rmr,paiN
12/08/24,IEM Cologne 2024,The MongolZ,Mirage,13 - 10,W,america_rmr,paiN
12/08/24,IEM Cologne 2024,The MongolZ,Anubis,13 - 16,L,america_rmr,paiN
11/08/24,IEM Cologne 2024,9z,Nuke,13 - 9,W,america_rmr,paiN
11/08/24,IEM Cologne 2024,9z,Dust2,13 - 8,W,america_rmr,paiN
11/08/24,IEM Cologne 2024,9z,Anubis,11 - 13,L,america_rmr,paiN
10/08/24,IEM Cologne 2024,Natus Vincere,Mirage,4 - 13,L,america_rmr,paiN
10/08/24,IEM Cologne 2024,Natus Vincere,Anubis,4 - 13,L,america_rmr,paiN
09/08/24,IEM Cologne 2024 Play-in,MIBR,Vertigo,13 - 3,W,america_rmr,paiN
09/08/24,IEM Cologne 2024 Play-in,MIBR,Anubis,4 - 13,L,america_rmr,paiN
09/08/24,IEM Cologne 2024 Play-in,MIBR,Mirage,13 - 10,W,america_rmr,paiN
09/08/24,IEM Cologne 2024 Play-in,Imperial,Inferno,13 - 7,W,america_rmr,paiN
09/08/24,IEM Cologne 2024 Play-in,Imperial,Vertigo,13 - 10,W,america_rmr,paiN
09/08/24,IEM Cologne 2024 Play-in,Imperial,Dust2,10 - 13,L,america_rmr,paiN
07/08/24,IEM Cologne 2024 Play-in,Liquid,Inferno,11 - 13,L,america_rmr,paiN
07/08/24,IEM Cologne 2024 Play-in,Liquid,Anubis,13 - 16,L,america_rmr,paiN
03/08/24,BetBoom Dacha Belgrade Season 2 South America Closed Qualifier,Legacy,Anubis,13 - 10,W,america_rmr,paiN
03/08/24,BetBoom Dacha Belgrade Season 2 South America Closed Qualifier,Legacy,Inferno,13 - 5,W,america_rmr,paiN
03/08/24,BetBoom Dacha Belgrade Season 2 South America Closed Qualifier,ODDIK,Nuke,13 - 6,W,america_rmr,paiN
03/08/24,BetBoom Dacha Belgrade Season 2 South America Closed Qualifier,ODDIK,Anubis,13 - 10,W,america_rmr,paiN
02/08/24,CCT Season 2 South America Series 2,MIBR,Vertigo,13 - 0,W,america_rmr,paiN
02/08/24,CCT Season 2 South America Series 2,MIBR,Anubis,13 - 8,W,america_rmr,paiN
02/08/24,CCT Season 2 South America Series 2,Legacy,Anubis,13 - 5,W,america_rmr,paiN
02/08/24,CCT Season 2 South America Series 2,Legacy,Inferno,13 - 5,W,america_rmr,paiN
02/08/24,BetBoom Dacha Belgrade Season 2 South America Closed Qualifier,Sharks,Vertigo,13 - 1,W,america_rmr,paiN
02/08/24,BetBoom Dacha Belgrade Season 2 South America Closed Qualifier,Sharks,Anubis,13 - 5,W,america_rmr,paiN
01/08/24,CCT Season 2 South America Series 2,Sharks,Nuke,13 - 3,W,america_rmr,paiN
01/08/24,CCT Season 2 South America Series 2,Sharks,Anubis,13 - 6,W,america_rmr,paiN
01/08/24,CCT Season 2 South America Series 2,Sharks,Vertigo,12 - 16,L,america_rmr,paiN
31/07/24,BetBoom Dacha Belgrade Season 2 South America Closed Qualifier,ODDIK,Dust2,13 - 5,W,america_rmr,paiN
31/07/24,BetBoom Dacha Belgrade Season 2 South America Closed Qualifier,ODDIK,Anubis,13 - 10,W,america_rmr,paiN
31/07/24,CCT Season 2 South America Series 2,Dusty Roots,Dust2,13 - 5,W,america_rmr,paiN
31/07/24,CCT Season 2 South America Series 2,Dusty Roots,Nuke,13 - 5,W,america_rmr,paiN
30/07/24,ESL Challenger League Season 48 South America,Smoke,Nuke,13 - 8,W,america_rmr,paiN
30/07/24,ESL Challenger League Season 48 South America,Smoke,Anubis,13 - 1,W,america_rmr,paiN
30/07/24,BetBoom Dacha Belgrade Season 2 South America Closed Qualifier,Case,Nuke,13 - 6,W,america_rmr,paiN
30/07/24,BetBoom Dacha Belgrade Season 2 South America Closed Qualifier,Case,Inferno,16 - 14,W,america_rmr,paiN
29/07/24,IEM Rio 2024 South America Closed Qualifier,Imperial,Anubis,13 - 8,W,america_rmr,paiN
29/07/24,IEM Rio 2024 South America Closed Qualifier,Imperial,Inferno,13 - 11,W,america_rmr,paiN
28/07/24,IEM Rio 2024 South America Closed Qualifier,Imperial,Inferno,16 - 14,W,america_rmr,paiN
28/07/24,IEM Rio 2024 South America Closed Qualifier,Imperial,Nuke,9 - 13,L,america_rmr,paiN
28/07/24,IEM Rio 2024 South America Closed Qualifier,Imperial,Dust2,13 - 8,W,america_rmr,paiN
28/07/24,IEM Rio 2024 South America Closed Qualifier,RED Canids,Anubis,13 - 10,W,america_rmr,paiN
28/07/24,IEM Rio 2024 South America Closed Qualifier,RED Canids,Mirage,13 - 11,W,america_rmr,paiN
21/07/24,Thunderpick World Championship 2024 SA Closed Qualifier 2,Fluxo,Nuke,3 - 13,L,america_rmr,paiN
21/07/24,Thunderpick World Championship 2024 SA Closed Qualifier 2,Fluxo,Mirage,11 - 13,L,america_rmr,paiN
21/07/24,Ace South American Masters Fall 2024 - BLAST Premier Qualifier,Fluxo,Nuke,13 - 6,W,america_rmr,paiN
